Previous qualification (grade)_bin,Admission grade_bin,Unemployment rate_bin,Inflation rate_bin,GDP_bin,Curricular units 2nd sem (grade)_bin,Curricular units 1st sem (grade)_bin,Age at enrollment_bin,Curricular units 1st sem (evaluations)_bin,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (without evaluations),Target
0,0,1,1,3,0,0,1,0,2,39,1,9853,1,1,1,37,37,9,9,0,0,1,0,0,0,0,0,6,0,0,0,5,10,0,0,Dropout
1,0,3,3,0,0,0,1,0,2,39,1,9003,1,1,1,19,19,4,4,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,Dropout
0,0,1,1,3,2,2,0,0,1,1,1,9238,1,1,1,19,19,6,6,1,0,0,1,0,0,0,0,6,6,0,0,6,7,6,0,Graduate
2,0,0,0,0,2,2,0,0,1,39,1,9254,1,1,1,3,1,6,6,1,0,0,1,0,0,0,0,6,5,0,0,6,7,5,0,Graduate
2,1,3,0,1,3,2,0,0,1,1,1,9500,1,1,1,38,1,9,10,0,0,0,1,0,0,0,0,7,7,0,0,8,9,8,0,Graduate
0,0,2,1,3,2,2,0,0,1,1,1,9254,1,1,1,19,19,5,5,1,0,0,1,0,0,0,0,6,5,0,0,6,6,5,0,Enrolled
2,2,2,3,1,2,2,0,0,1,1,2,9773,1,1,1,1,1,4,9,1,0,0,1,1,1,0,0,6,6,0,0,6,6,6,0,Graduate
2,0,3,3,0,0,0,0,0,1,42,1,9003,1,1,1,19,1,9,5,1,0,0,0,1,0,0,0,6,0,0,0,6,8,0,0,Dropout
1,1,2,3,1,0,0,0,0,1,39,1,9853,1,1,1,19,1,9,4,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,Dropout
1,0,1,1,3,0,0,0,0,1,17,4,171,1,1,1,38,38,9,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Dropout
0,0,0,1,3,2,2,0,0,1,1,1,9070,1,1,1,1,12,5,8,1,0,0,1,1,0,0,0,6,6,0,0,6,8,6,0,Graduate
1,3,0,0,0,2,2,1,1,2,39,1,9991,0,1,1,37,37,9,10,0,0,0,1,0,0,0,0,5,2,0,0,5,9,4,0,Enrolled
1,0,2,0,2,2,2,0,0,1,43,1,9500,1,1,1,4,19,4,10,0,0,0,1,1,0,0,0,7,7,0,0,8,10,7,0,Graduate
0,0,0,0,0,0,0,0,0,1,1,1,171,1,1,1,3,2,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Graduate
1,1,3,3,0,0,0,0,0,1,1,2,171,1,1,1,3,39,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Enrolled
1,1,0,3,2,2,2,0,0,1,1,1,9500,1,1,1,19,37,4,9,1,0,0,1,0,1,0,0,7,6,0,0,7,7,6,0,Graduate
1,1,2,3,1,2,2,0,0,1,1,1,9773,1,1,1,37,38,9,6,1,0,0,1,1,0,0,0,6,6,0,0,6,6,6,0,Graduate
1,1,1,1,3,3,2,0,0,1,17,2,9500,1,1,1,19,19,9,10,1,0,0,1,0,0,0,0,7,7,0,0,8,8,8,0,Graduate
1,0,2,3,1,0,2,2,1,4,39,1,9254,1,1,1,38,37,9,9,0,0,1,1,0,0,0,4,10,5,4,2,8,8,0,2,Dropout
1,1,3,3,0,2,2,0,1,1,39,1,9085,1,1,1,19,37,9,6,1,0,0,1,0,0,0,0,6,6,0,0,6,21,4,0,Graduate
0,0,2,3,1,0,0,2,0,2,39,2,9991,0,1,1,37,37,9,9,1,0,0,1,1,0,0,0,4,0,0,0,5,0,0,0,Dropout
1,2,1,1,3,3,2,2,0,2,39,1,9773,1,19,1,37,37,6,6,0,0,1,1,1,1,0,0,6,6,0,0,6,7,6,0,Graduate
0,2,3,3,0,3,3,0,0,1,42,1,9500,1,1,1,3,19,2,8,0,0,0,1,1,0,0,3,6,3,0,4,7,8,4,0,Enrolled
1,1,0,3,2,2,2,0,0,1,17,1,9147,1,1,1,1,37,5,9,1,0,0,1,1,0,0,0,5,2,0,0,5,7,1,0,Dropout
1,1,0,0,0,2,2,1,0,2,7,1,9130,1,3,1,3,3,1,1,0,0,0,1,0,0,0,1,5,2,1,1,5,8,2,0,Dropout
2,2,0,0,0,2,2,0,0,1,10,1,9670,1,1,22,37,37,9,9,0,0,0,1,0,0,1,0,5,5,0,0,5,6,4,0,Graduate
1,1,1,1,3,2,2,0,0,1,1,4,9238,1,1,1,38,19,7,7,1,0,0,1,0,1,0,0,6,6,0,0,6,6,6,0,Graduate
1,1,1,1,3,2,2,0,0,1,1,5,9853,1,1,1,38,37,9,9,1,0,1,0,0,0,0,0,6,3,0,0,6,10,2,0,Dropout
1,0,0,1,3,2,2,1,0,2,57,1,9991,0,1,41,38,37,4,6,0,0,0,1,0,0,1,5,10,7,0,5,10,11,10,0,Graduate
1,1,0,3,2,2,2,0,0,1,1,1,9254,1,1,2,37,1,9,3,1,0,0,1,1,0,1,0,6,6,0,0,6,6,6,0,Graduate
0,0,2,1,3,2,2,0,0,1,1,3,9254,1,1,1,1,19,9,9,1,0,0,1,0,0,0,0,6,6,0,0,6,6,6,0,Graduate
1,1,2,1,3,2,2,0,0,1,44,1,9085,1,39,1,1,19,3,3,1,0,0,1,0,0,0,2,6,6,0,1,6,15,4,0,Graduate
1,1,2,0,2,2,2,0,0,1,1,2,9500,1,1,1,19,1,9,1,0,0,0,1,0,0,0,0,7,6,0,0,8,9,7,0,Graduate
1,0,2,0,2,0,0,0,0,1,1,2,9500,1,1,1,37,1,7,7,1,0,0,1,0,0,0,0,7,0,0,0,8,0,0,0,Dropout
1,1,1,1,3,2,2,0,1,1,17,2,9556,1,1,1,38,19,7,7,1,0,0,1,0,0,0,0,7,4,0,0,7,11,4,0,Dropout
1,1,2,0,2,3,2,0,0,1,17,4,9500,1,1,1,3,1,2,5,1,0,0,1,0,0,0,0,7,7,0,0,8,8,8,0,Graduate
1,1,2,3,1,2,2,0,0,1,1,4,9500,1,1,1,1,19,9,7,1,0,0,1,0,0,0,0,8,7,0,0,8,8,7,0,Graduate
1,0,3,3,0,2,2,0,1,1,1,1,9238,1,1,1,37,38,9,3,0,0,0,1,0,0,0,0,6,4,0,0,6,12,5,0,Graduate
1,1,3,3,0,2,2,0,0,1,17,1,9238,1,1,1,38,38,7,7,1,0,0,1,0,1,0,0,6,6,0,0,6,7,6,0,Graduate
1,1,2,3,1,0,2,0,0,1,1,2,9773,1,1,1,1,19,4,5,1,0,0,1,0,0,0,0,5,2,0,0,1,1,0,0,Dropout
1,1,2,1,3,2,2,0,0,1,1,6,9500,1,1,1,1,38,3,9,1,0,0,1,0,0,0,0,7,5,0,0,7,8,6,0,Enrolled
1,1,3,0,1,3,2,0,0,1,1,2,9556,1,1,1,1,19,4,5,1,0,0,1,0,1,0,0,7,7,0,0,8,8,8,0,Graduate
1,1,1,1,3,2,3,0,0,1,1,1,9070,1,1,41,37,19,9,8,1,0,0,1,0,1,1,0,6,6,0,0,6,6,6,0,Graduate
1,1,0,1,3,2,2,0,1,1,53,1,9003,1,42,1,1,19,9,7,0,0,1,1,0,1,0,7,12,12,0,5,11,13,11,0,Graduate
2,2,2,1,3,2,2,0,0,1,44,1,9085,1,39,1,37,37,9,9,0,0,0,1,0,0,0,2,6,6,0,1,6,18,2,0,Enrolled
1,1,0,0,0,2,2,0,0,1,1,1,9147,1,1,1,1,19,5,7,1,0,0,1,0,1,0,0,5,5,1,0,5,7,4,0,Graduate
1,1,3,0,1,2,2,0,1,1,44,1,9085,1,39,1,38,37,4,10,0,0,1,0,0,0,0,1,6,4,0,1,6,11,5,0,Dropout
1,1,3,0,1,2,2,0,0,1,17,6,9500,1,1,1,19,37,3,9,1,0,0,1,0,1,0,0,7,7,0,0,8,9,8,0,Graduate
1,1,1,1,3,2,2,0,0,1,17,5,9556,1,1,1,19,19,9,8,1,0,0,1,0,1,0,0,7,7,0,0,8,8,8,0,Graduate
1,1,2,3,1,2,2,0,0,1,1,3,9500,1,1,1,1,1,9,9,1,0,0,1,0,0,0,0,8,7,0,0,8,8,7,0,Graduate
1,0,3,0,1,2,2,0,1,1,1,1,9085,1,1,1,38,38,4,7,1,0,0,1,0,0,0,0,6,5,0,0,6,14,5,0,Graduate
1,0,0,1,3,2,2,0,0,1,17,4,9147,1,1,1,38,19,9,9,1,0,0,1,0,0,0,0,5,5,0,0,5,5,5,0,Graduate
1,1,3,3,0,3,2,0,0,1,1,2,9853,1,1,1,1,38,9,8,1,0,0,1,0,1,0,0,6,6,0,0,6,6,6,0,Graduate
1,0,0,1,3,2,2,0,0,1,1,5,9254,1,1,1,19,1,7,10,1,0,0,1,0,1,0,0,6,6,0,0,6,6,6,0,Graduate
1,1,3,3,0,2,2,0,0,1,17,5,9070,1,1,1,4,1,4,4,1,1,0,1,0,1,0,0,6,6,0,0,6,6,6,0,Graduate
1,1,3,3,0,2,2,0,0,1,18,4,9853,1,1,1,19,38,4,10,1,0,0,1,0,0,0,0,6,5,0,0,6,8,5,0,Enrolled
0,0,0,0,0,2,2,0,0,1,17,6,9147,1,1,1,37,1,9,7,1,0,0,0,1,0,0,0,5,3,1,0,5,9,3,0,Dropout
0,0,0,1,3,2,2,0,0,1,1,1,9670,1,1,1,1,37,1,10,1,0,0,1,0,0,0,0,6,6,0,0,6,10,6,0,Graduate
1,1,0,3,2,2,2,0,0,1,1,1,9500,1,1,1,19,3,9,4,1,0,0,1,0,0,0,0,7,6,0,0,7,7,6,0,Graduate
1,0,3,3,0,2,2,0,0,1,1,1,9670,1,1,1,38,38,5,9,1,0,0,1,0,0,0,0,6,6,0,0,6,8,5,0,Graduate
1,1,1,1,3,2,3,0,0,1,1,3,9085,1,1,1,1,19,9,9,1,0,0,1,0,1,0,0,5,5,0,0,5,5,5,0,Graduate
1,1,2,1,3,2,2,0,0,1,1,1,9238,1,1,1,19,38,3,9,1,0,0,1,0,1,0,0,6,6,0,0,6,6,6,0,Graduate
1,1,2,0,2,3,2,0,0,1,17,2,9238,1,1,1,37,37,9,4,0,0,0,1,0,1,0,0,6,6,0,0,6,6,6,0,Graduate
1,1,1,1,3,2,2,0,0,1,1,4,9238,1,1,1,38,1,4,10,1,0,0,1,0,0,0,0,6,6,0,0,6,6,6,0,Graduate
2,1,0,0,0,3,3,0,0,1,17,1,9500,1,1,1,19,37,4,8,1,0,0,1,0,0,0,0,8,8,1,0,8,9,8,1,Graduate
2,1,2,0,2,2,2,0,0,1,17,2,9500,1,1,1,3,3,3,6,1,0,0,1,0,0,0,0,7,7,0,0,8,9,7,0,Graduate
2,1,0,3,2,3,2,0,0,1,1,5,9500,1,1,1,38,38,7,7,1,0,0,1,0,1,0,0,7,6,0,0,7,7,6,0,Graduate
2,1,2,3,1,2,2,0,1,1,1,1,9500,1,1,1,38,37,9,9,0,0,0,1,0,1,0,0,8,7,0,0,8,12,7,0,Graduate
1,1,0,3,2,3,2,0,0,1,1,1,9500,1,1,1,4,4,2,1,0,0,0,1,0,0,0,0,7,6,0,0,7,7,6,0,Graduate
1,1,3,3,0,3,2,0,0,1,1,2,9500,1,1,1,37,37,9,8,1,0,0,1,0,0,0,0,7,7,0,0,8,8,8,0,Graduate
1,1,2,0,2,3,3,0,0,1,1,3,9773,1,1,1,3,1,2,3,1,0,0,1,0,0,0,0,6,6,0,0,6,6,6,0,Graduate
1,0,1,1,3,2,3,0,0,1,1,1,9773,1,1,1,19,37,9,9,0,0,0,1,0,1,0,0,6,6,0,0,6,6,6,0,Graduate
1,1,2,3,1,0,0,0,0,1,1,4,9773,1,1,1,19,37,99,90,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,Dropout
1,1,1,1,3,0,0,0,0,1,7,1,8014,0,3,1,1,1,4,4,0,0,0,1,0,0,0,0,6,0,0,0,6,0,0,0,Dropout
2,2,2,0,2,3,3,0,0,1,17,1,9130,1,1,1,3,2,3,6,1,0,0,1,0,0,0,0,6,6,0,0,6,8,5,0,Dropout
1,1,0,3,2,2,2,0,0,1,1,3,9500,1,1,1,19,19,4,8,1,0,0,1,0,1,0,0,7,6,0,0,7,7,6,0,Graduate
1,0,0,0,0,2,2,0,0,1,39,1,9670,1,19,1,1,1,4,7,0,0,1,0,0,0,0,0,5,5,0,0,5,5,5,0,Dropout
1,1,0,3,2,3,3,0,0,1,1,5,9500,1,1,1,38,37,5,7,1,0,0,1,0,0,0,0,7,6,0,0,7,7,6,0,Graduate
1,1,0,0,0,2,2,0,1,5,1,3,9085,1,1,1,19,19,4,7,1,0,0,1,0,0,0,0,5,5,2,0,5,10,3,1,Enrolled
2,1,2,3,1,3,3,0,0,1,1,1,9500,1,1,1,5,4,2,1,0,0,0,1,0,0,0,0,8,7,0,0,8,8,7,0,Graduate
2,1,0,3,2,3,3,0,0,1,1,1,9500,1,1,1,37,37,9,9,1,0,0,1,0,0,0,0,7,6,0,0,7,7,6,0,Graduate
1,1,2,3,1,3,3,0,0,1,17,1,9853,1,1,1,3,3,2,2,1,0,0,0,0,0,0,0,6,6,0,0,6,8,5,0,Dropout
1,1,3,3,0,2,2,0,2,1,43,1,9130,1,1,1,3,3,2,2,0,0,0,1,0,0,0,10,17,14,4,7,12,24,12,1,Graduate
1,1,2,0,2,0,0,0,0,1,7,1,9500,1,3,1,3,1,4,4,0,0,0,1,0,0,0,0,7,0,0,0,8,0,0,0,Dropout
0,0,2,1,3,2,2,0,0,1,1,2,9238,1,1,1,38,1,7,7,1,0,0,1,0,0,0,0,6,5,0,0,6,6,6,0,Graduate
1,1,0,0,0,2,2,0,0,1,18,1,9500,1,1,1,37,19,5,5,0,0,0,1,0,1,0,0,8,8,1,0,8,9,8,1,Graduate
1,0,3,0,1,2,2,0,0,1,17,2,9254,1,1,1,19,19,5,5,1,0,1,1,0,0,0,0,6,6,0,0,6,8,5,0,Dropout
1,0,3,3,0,2,2,0,0,1,17,1,9773,1,1,1,38,38,9,5,0,0,0,1,0,0,0,0,6,5,0,0,6,8,5,0,Enrolled
1,1,3,0,1,2,2,0,1,1,18,1,8014,0,1,1,1,1,4,3,0,0,1,1,0,0,0,0,6,4,0,0,6,15,4,0,Graduate
1,1,3,3,0,3,2,0,0,1,1,6,9500,1,1,1,37,37,9,8,1,0,0,1,0,1,0,0,7,7,0,0,8,8,8,0,Graduate
1,1,0,3,2,2,2,0,0,1,1,2,9773,1,1,1,34,19,3,0,1,0,0,0,0,0,0,0,6,4,0,0,6,15,3,0,Dropout
1,1,3,0,1,3,2,0,0,1,1,1,9238,1,1,1,19,38,9,9,0,1,0,1,0,1,0,0,6,6,0,0,6,7,6,0,Graduate
1,1,3,0,1,2,2,0,0,1,43,1,9500,1,1,1,19,19,4,7,0,0,0,1,0,1,0,0,7,5,0,0,7,7,2,0,Enrolled
2,2,0,0,0,2,3,0,0,1,16,1,9070,1,1,1,1,1,3,3,1,0,0,1,0,0,0,0,6,1,0,0,6,7,4,0,Enrolled
1,1,0,0,0,2,2,0,0,1,1,1,9773,1,1,1,37,37,9,9,1,0,0,1,0,0,0,0,6,6,0,0,6,9,5,0,Graduate
1,1,1,1,3,2,2,0,1,1,17,1,9085,1,1,1,2,19,2,9,1,0,0,1,0,0,0,0,5,2,0,0,5,12,3,2,Enrolled
2,2,2,0,2,2,3,0,0,1,44,1,9085,1,39,1,3,3,2,2,1,0,0,1,0,0,0,2,6,6,0,1,6,9,5,0,Graduate
2,2,2,3,1,3,2,0,0,1,44,3,9085,1,39,1,1,19,4,1,1,0,0,1,0,0,0,0,5,1,1,0,5,8,3,0,Enrolled
1,1,2,1,3,3,3,0,0,1,17,1,9003,1,1,1,19,1,9,2,1,0,0,1,0,1,0,0,6,6,0,0,6,8,6,0,Graduate
1,1,2,3,1,3,3,0,0,1,1,2,9556,1,1,1,19,19,9,9,1,0,0,1,0,0,0,0,7,7,0,0,8,8,8,0,Graduate
0,0,1,1,3,2,2,0,0,1,1,1,9238,1,1,1,38,38,175,183,1,0,1,1,0,0,0,0,6,6,0,0,6,7,6,0,Graduate
2,1,1,1,3,2,2,0,0,1,17,1,9853,1,1,1,38,37,5,5,1,0,0,1,0,0,0,0,6,5,0,0,6,9,4,0,Dropout
1,1,0,1,3,0,0,0,0,1,17,2,9670,1,1,1,1,19,5,5,1,0,0,1,0,0,0,0,6,0,0,0,6,0,0,0,Dropout
1,1,2,1,3,2,2,0,0,1,1,1,9238,1,1,1,1,19,4,4,0,0,0,1,0,0,0,0,6,6,0,0,6,7,6,0,Graduate
1,1,0,0,0,2,2,0,0,1,1,5,9500,1,1,1,38,38,9,9,1,0,0,1,0,0,0,0,8,8,0,0,8,8,8,0,Dropout
1,1,0,3,2,3,2,0,0,1,1,4,9773,1,1,11,12,12,90,4,1,0,0,1,0,0,1,0,6,6,0,0,6,8,5,0,Graduate
1,1,2,1,3,0,0,0,0,1,17,1,171,1,1,1,1,1,6,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Enrolled
0,0,3,3,0,0,2,0,1,1,17,1,9085,1,1,1,19,19,4,9,1,0,1,0,0,1,0,0,6,2,0,0,6,8,0,0,Dropout
1,1,2,0,2,2,2,0,0,1,1,1,9147,1,1,1,1,38,5,5,0,0,1,1,0,0,0,0,5,5,0,0,5,8,4,0,Graduate
1,1,0,0,0,2,2,0,0,1,1,1,9147,1,1,1,37,37,9,7,1,0,0,1,0,1,0,0,5,5,0,0,5,8,5,0,Graduate
0,0,3,0,1,0,2,0,0,1,17,3,9238,1,1,1,1,19,4,10,1,0,0,1,0,0,0,0,6,5,0,0,6,7,0,0,Dropout
3,2,2,0,2,0,0,0,0,1,1,1,171,1,1,1,5,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Graduate
1,1,1,1,3,2,0,0,0,1,43,1,9254,1,1,1,38,38,9,9,0,0,0,1,0,1,0,0,6,0,0,0,6,11,1,0,Dropout
1,0,3,0,1,2,2,0,0,1,17,2,9500,1,1,1,38,1,5,7,1,0,0,1,0,1,0,0,7,6,0,0,8,9,8,0,Dropout
1,1,0,0,0,2,2,0,0,1,1,3,9500,1,1,1,18,18,1,1,1,0,0,0,0,0,0,0,8,6,1,0,8,9,6,1,Dropout
3,3,1,1,3,0,0,0,0,1,1,1,171,1,1,1,19,19,8,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Dropout
3,2,1,1,3,2,2,0,0,1,1,1,9070,1,1,1,19,1,5,7,1,0,0,1,0,0,0,0,6,6,0,0,6,8,6,0,Graduate
1,1,1,1,3,2,2,0,1,1,1,1,9085,1,1,1,19,37,3,7,0,0,0,1,0,0,0,0,6,6,0,0,6,16,4,0,Enrolled
1,1,3,0,1,2,2,0,0,1,1,1,9238,1,1,1,1,37,5,7,0,0,0,1,0,1,0,0,6,6,0,0,6,8,6,0,Graduate
1,0,0,3,2,2,2,0,0,1,1,2,9147,1,1,1,19,37,4,5,1,0,0,1,0,0,0,0,5,3,0,0,5,8,5,0,Graduate
1,1,3,0,1,2,2,0,0,1,17,5,9500,1,1,1,1,1,4,5,1,0,0,1,0,1,0,0,7,7,0,0,8,12,8,0,Graduate
2,1,2,3,1,2,2,0,0,1,1,3,9500,1,1,1,19,38,1,1,1,0,0,1,0,0,0,0,8,7,0,0,8,8,7,0,Graduate
1,0,3,3,0,0,0,0,0,1,39,1,9254,1,1,1,19,1,4,1,0,0,1,1,0,0,0,0,6,0,0,0,6,6,0,0,Dropout
1,1,0,3,2,2,2,0,0,1,17,5,9070,1,1,1,37,37,9,9,1,0,0,0,0,0,0,0,6,4,1,0,6,6,6,0,Graduate
0,0,0,1,3,2,2,0,0,1,1,5,9773,1,1,1,38,19,9,9,1,0,0,1,0,0,0,0,6,6,0,0,6,7,6,0,Graduate
1,0,3,3,0,3,2,0,0,1,17,2,9556,1,1,1,19,38,4,8,1,0,0,1,0,1,0,0,7,7,0,0,8,8,8,0,Graduate
0,1,0,0,0,2,2,0,1,1,1,1,9147,1,1,1,19,19,5,8,0,0,1,0,0,1,0,0,5,2,1,0,5,13,2,0,Dropout
1,1,2,0,2,2,2,0,0,1,17,5,9500,1,1,1,1,1,5,4,1,0,0,1,0,0,0,0,7,7,0,0,8,9,7,0,Enrolled
1,0,1,1,3,2,2,0,1,1,17,4,9085,1,1,1,38,37,4,9,1,0,0,1,0,0,0,0,5,2,0,0,5,12,5,1,Graduate
1,0,1,1,3,2,2,0,0,1,17,1,9238,1,1,1,1,1,9,9,1,0,0,1,0,0,0,0,6,6,0,0,6,7,6,0,Graduate
1,1,2,3,1,0,0,0,0,1,1,2,171,1,1,1,3,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Graduate
0,1,1,1,3,2,2,1,0,2,39,1,8014,0,12,1,37,37,7,9,0,0,0,1,0,0,0,0,6,6,0,0,6,6,6,0,Graduate
2,1,0,1,3,3,2,0,0,1,17,1,9130,1,1,1,3,3,2,2,1,0,1,0,0,0,0,0,6,5,0,0,6,12,5,0,Enrolled
2,1,3,3,0,2,2,0,0,1,1,1,9070,1,1,1,37,37,9,6,0,0,0,1,0,1,0,0,6,5,0,0,6,6,6,0,Graduate
1,0,0,1,3,2,2,0,0,1,1,6,9254,1,1,1,38,19,9,5,1,0,0,1,0,0,0,0,6,6,0,0,6,11,4,0,Graduate
1,1,1,1,3,3,3,0,0,1,10,1,9085,1,1,1,19,19,4,5,1,0,0,1,0,0,0,0,5,5,0,0,5,5,5,0,Graduate
1,0,3,0,1,3,2,0,0,1,1,1,9238,1,1,1,38,37,5,5,0,0,0,1,0,1,0,0,6,6,0,0,6,7,6,0,Graduate
1,1,1,1,3,2,2,0,0,1,1,1,9853,1,1,1,1,19,3,3,1,0,0,1,0,0,0,0,7,7,0,0,7,7,7,0,Graduate
1,1,2,1,3,2,2,0,1,1,44,1,9085,1,39,1,3,1,2,9,1,0,0,1,0,0,0,1,6,3,0,1,6,13,5,0,Enrolled
1,1,3,3,0,2,3,0,0,1,1,4,9500,1,1,1,38,37,7,7,1,0,0,1,0,0,0,0,7,7,0,0,8,9,8,0,Graduate
1,1,0,3,2,2,2,0,1,1,42,1,9238,1,1,1,1,19,4,9,0,0,0,1,0,0,0,10,13,11,0,6,11,13,9,0,Graduate
2,1,0,1,3,3,3,0,0,1,1,1,9070,1,1,1,38,19,151,193,1,1,0,1,0,0,0,0,6,6,0,0,6,7,6,0,Graduate
2,1,3,3,0,3,3,0,0,1,1,1,9500,1,1,1,19,19,9,9,0,0,0,1,0,1,0,0,7,7,0,0,8,10,8,0,Graduate
1,2,0,0,0,0,0,0,0,1,17,2,171,1,1,1,1,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Enrolled
2,2,3,0,1,2,3,0,1,1,44,1,9085,1,39,1,37,19,9,10,1,0,0,1,0,0,0,1,6,6,0,1,6,7,6,0,Graduate
0,0,0,0,0,3,2,0,0,1,1,2,9853,1,1,1,3,1,3,5,0,0,0,1,0,0,0,0,6,5,0,0,6,9,5,0,Graduate
1,1,0,3,2,2,2,0,1,1,17,4,9254,1,1,1,37,37,5,8,1,0,0,1,0,1,0,0,6,2,0,0,6,14,3,0,Dropout
1,1,1,1,3,3,3,0,0,1,1,4,9500,1,1,1,1,3,1,2,0,0,0,1,0,1,0,0,8,7,0,0,8,8,7,0,Graduate
1,0,0,3,2,2,2,0,0,1,17,2,9670,1,1,1,34,37,0,0,1,0,1,0,0,0,0,0,5,3,0,0,5,6,4,0,Dropout
0,0,0,1,3,0,0,0,0,1,17,1,9238,1,1,1,19,37,7,9,0,0,0,1,0,0,0,0,6,0,0,0,5,5,0,0,Dropout
1,1,2,1,3,2,2,0,0,1,17,4,9500,1,1,1,1,1,3,3,1,0,0,1,0,0,0,0,7,6,0,0,8,11,7,0,Graduate
2,2,2,3,1,3,3,0,0,1,1,2,9773,1,1,1,1,1,3,3,1,0,0,1,0,0,0,0,6,6,0,0,6,6,6,0,Graduate
1,1,2,1,3,2,2,0,0,1,44,1,9238,1,39,1,1,1,9,3,1,0,0,1,0,0,0,3,6,6,0,2,6,6,6,0,Graduate
2,1,1,1,3,3,3,0,0,1,17,1,9500,1,1,1,38,37,5,9,1,0,0,1,0,1,0,0,8,7,0,0,8,8,7,0,Graduate
0,0,1,1,3,2,2,0,0,1,1,6,9147,1,1,1,38,38,9,9,1,0,0,1,0,0,0,0,5,4,0,0,5,8,5,0,Graduate
1,1,3,0,1,2,2,0,0,1,18,2,9500,1,1,1,1,3,3,2,1,0,0,1,0,0,0,0,7,7,0,0,8,9,8,0,Graduate
2,1,3,0,1,3,3,0,0,1,17,1,9670,1,1,1,3,3,2,1,1,0,0,1,0,0,0,0,6,6,0,0,6,6,6,0,Graduate
1,1,2,3,1,2,2,0,0,1,1,5,9500,1,1,1,1,1,5,8,1,0,0,1,0,0,0,0,8,7,0,0,8,8,7,0,Graduate
1,1,2,0,2,2,2,0,0,1,44,1,9085,1,39,1,1,19,4,4,0,0,0,1,0,0,0,2,6,6,0,0,6,9,6,0,Graduate
1,1,1,1,3,2,3,1,0,2,7,1,9070,1,43,1,37,1,9,7,0,0,0,1,0,0,0,0,6,6,0,0,6,8,3,0,Graduate
2,2,0,3,2,0,2,0,0,1,1,1,9085,1,1,1,12,2,4,2,0,0,1,0,0,0,0,0,5,1,0,0,5,5,0,0,Dropout
1,0,2,0,2,2,2,0,1,1,43,1,9238,1,1,1,1,38,4,3,0,0,0,1,0,1,0,8,11,11,0,6,11,14,11,0,Graduate
2,2,0,0,0,0,0,0,0,1,1,1,171,1,1,1,19,38,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Graduate
3,2,3,3,0,3,3,0,0,1,1,4,9070,1,1,1,1,1,7,3,1,0,0,1,0,0,0,0,6,6,0,0,6,6,6,0,Graduate
1,0,0,3,2,2,2,0,0,1,43,1,8014,0,6,1,34,34,0,0,0,0,1,1,0,0,0,1,6,4,0,1,6,13,2,0,Dropout
2,1,3,0,1,3,2,0,0,1,17,1,9500,1,1,1,1,1,5,5,0,1,0,1,0,0,0,0,7,7,0,0,8,11,8,0,Graduate
1,1,0,0,0,2,2,0,0,1,1,3,9773,1,1,1,38,37,5,5,1,0,0,1,0,0,0,0,6,6,0,0,6,7,6,0,Graduate
1,1,3,3,0,0,0,0,0,1,17,1,171,1,1,1,38,38,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Dropout
1,0,2,1,3,2,2,0,0,1,17,1,9238,1,1,1,19,19,5,4,0,0,0,1,0,1,0,0,6,5,0,0,6,9,6,0,Graduate
1,1,3,0,1,2,3,0,0,1,43,1,9500,1,1,1,19,19,7,7,0,0,0,1,0,1,0,0,7,6,0,0,8,11,8,0,Graduate
1,1,1,1,3,2,2,0,1,1,42,1,9853,1,1,1,37,19,9,3,0,0,0,1,0,0,0,6,14,12,0,5,12,18,10,0,Dropout
1,1,0,3,2,2,2,0,1,1,17,2,9238,1,1,1,2,1,3,4,1,0,0,1,0,0,0,0,6,1,0,0,6,12,2,0,Enrolled
1,0,0,0,0,2,2,0,0,1,17,1,9254,1,1,1,19,19,7,5,1,0,0,1,0,1,0,0,6,4,0,0,6,9,3,0,Graduate
1,1,2,0,2,2,2,0,0,1,1,1,9070,1,1,1,19,37,4,4,0,0,0,1,0,1,0,1,6,6,1,0,6,12,5,0,Enrolled
